order_id,amount,decline_code,decline_category,ground_truth_recoverable,timestamp
ord_578a225a,47459.77,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-14T02:24:09.747999
ord_260a4ac4,11633.27,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-04T02:24:09.747999
ord_1c7a1445,45385.3,RISK_BLOCK,RISK_BLOCK,0,2026-07-30T02:24:09.747999
ord_a61651ee,14721.05,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-17T02:24:09.747999
ord_7cf9b8d3,45610.25,OTHER,OTHER,1,2026-07-25T02:24:09.747999
ord_96a4f973,16946.85,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-20T02:24:09.747999
ord_acbdb247,2100.82,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-09T02:24:09.747999
ord_f15e8d41,44210.6,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-30T02:24:09.747999
ord_4a2849ce,25731.14,OTHER,OTHER,1,2026-07-24T02:24:09.747999
ord_186929f9,44896.27,OTHER,OTHER,0,2026-07-30T02:24:09.747999
ord_6a6d46d1,48551.58,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-14T02:24:09.747999
ord_9479e4e5,37520.76,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-25T02:24:09.747999
ord_4d5ec63a,5779.5,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-01T02:24:09.747999
ord_ec8101fa,40522.5,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-25T02:24:09.747999
ord_ddd66bf1,29274.06,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-20T02:24:09.747999
ord_91e3ab74,42725.3,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-14T02:24:09.747999
ord_85f2df85,21905.85,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-01T02:24:09.747999
ord_9120c4b6,45172.32,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-13T02:24:09.747999
ord_85e4f90d,30277.42,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-14T02:24:09.747999
ord_ab7fe849,30326.99,OTHER,OTHER,0,2026-08-05T02:24:09.747999
ord_d31020a6,14691.71,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-31T02:24:09.747999
ord_2450679c,25093.45,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-27T02:24:09.747999
ord_738121f5,1876.52,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-27T02:24:09.747999
ord_1a318abb,7583.24,OTHER,OTHER,0,2026-08-02T02:24:09.747999
ord_f2f1c356,43773.96,RISK_BLOCK,RISK_BLOCK,0,2026-08-21T02:24:09.747999
ord_e82642db,6649.33,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-31T02:24:09.747999
ord_a4eee8e6,48198.66,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-30T02:24:09.747999
ord_ae96a901,25297.21,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-28T02:24:09.747999
ord_9a4f001c,21932.13,OTHER,OTHER,0,2026-07-30T02:24:09.747999
ord_8db11aaa,32229.03,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-10T02:24:09.747999
ord_a05b6853,45810.79,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-25T02:24:09.747999
ord_bdf7b76d,38983.18,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-20T02:24:09.747999
ord_51f5f611,5609.58,RISK_BLOCK,RISK_BLOCK,1,2026-07-26T02:24:09.747999
ord_a923d570,17056.44,RISK_BLOCK,RISK_BLOCK,0,2026-08-05T02:24:09.747999
ord_b0cadde0,46679.53,OTHER,OTHER,0,2026-08-11T02:24:09.747999
ord_5601b761,43734.94,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-11T02:24:09.747999
ord_b3df8807,39978.4,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-13T02:24:09.747999
ord_e4a09995,15332.02,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-12T02:24:09.747999
ord_19993338,39330.77,OTHER,OTHER,0,2026-07-30T02:24:09.747999
ord_49d03478,17354.11,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-28T02:24:09.747999
ord_745314f8,48616.49,RISK_BLOCK,RISK_BLOCK,1,2026-08-09T02:24:09.747999
ord_ef3663b1,5215.38,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-22T02:24:09.747999
ord_3c90be50,2111.41,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-19T02:24:09.747999
ord_b8087c74,10934.47,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-08T02:24:09.747999
ord_ce260b43,16820.06,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-02T02:24:09.747999
ord_9a49a43c,14631.76,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-05T02:24:09.747999
ord_4d574e06,17673.4,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-15T02:24:09.747999
ord_61f4c276,16431.73,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-29T02:24:09.747999
ord_3fa73ee3,29703.19,RISK_BLOCK,RISK_BLOCK,1,2026-08-18T02:24:09.747999
ord_530f8e4e,26508.47,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-21T02:24:09.747999
ord_05a0c7bb,7133.4,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-06T02:24:09.747999
ord_ce6cd3b7,40370.99,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-19T02:24:09.747999
ord_ba40fb27,38708.06,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-23T02:24:09.747999
ord_8035562f,5632.85,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-20T02:24:09.747999
ord_580fccd3,5232.33,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-14T02:24:09.747999
ord_d5680ba8,27422.15,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-28T02:24:09.747999
ord_11411587,36314.89,RISK_BLOCK,RISK_BLOCK,0,2026-08-19T02:24:09.747999
ord_4738435b,16411.1,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-03T02:24:09.747999
ord_c76940b3,42378.7,EXPIRED_CARD,EXPIRED_CARD,1,2026-08-15T02:24:09.747999
ord_e7efbd89,31664.71,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-19T02:24:09.747999
ord_cc1a32ff,17321.97,RISK_BLOCK,RISK_BLOCK,0,2026-08-10T02:24:09.747999
ord_31c23450,7212.13,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-10T02:24:09.747999
ord_7bf3fc75,12814.75,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-04T02:24:09.747999
ord_3b8e0acd,46474.85,RISK_BLOCK,RISK_BLOCK,0,2026-07-29T02:24:09.747999
ord_2dc92f14,16818.73,OTHER,OTHER,0,2026-08-13T02:24:09.747999
ord_0c8d71f3,39644.72,OTHER,OTHER,0,2026-08-07T02:24:09.747999
ord_ebe39726,38449.93,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-13T02:24:09.747999
ord_b4456c33,2627.2,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-12T02:24:09.747999
ord_776f5e9b,25831.8,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-18T02:24:09.747999
ord_fd0e603a,39692.7,OTHER,OTHER,0,2026-08-06T02:24:09.747999
ord_4ff5fe18,45621.12,OTHER,OTHER,0,2026-07-24T02:24:09.747999
ord_ce8beab7,16636.89,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-16T02:24:09.747999
ord_91f35d93,47141.63,OTHER,OTHER,0,2026-07-24T02:24:09.747999
ord_32a8123d,3822.47,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-15T02:24:09.747999
ord_8863014e,21981.1,RISK_BLOCK,RISK_BLOCK,0,2026-08-10T02:24:09.747999
ord_0ba9bcfd,33350.07,OTHER,OTHER,0,2026-08-18T02:24:09.747999
ord_1d7fbff0,34457.35,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-07-25T02:24:09.747999
ord_8a0c49b3,42962.19,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-20T02:24:09.747999
ord_9fb7b3e8,5628.62,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-27T02:24:09.747999
ord_6a9c656f,17470.68,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-23T02:24:09.747999
ord_136ac8e5,14959.9,RISK_BLOCK,RISK_BLOCK,0,2026-08-05T02:24:09.747999
ord_c031c49a,46971.34,OTHER,OTHER,0,2026-08-11T02:24:09.747999
ord_9809d78d,5181.57,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-13T02:24:09.747999
ord_98ee6fc0,46885.03,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-02T02:24:09.747999
ord_405d8eb1,18138.77,OTHER,OTHER,0,2026-08-15T02:24:09.747999
ord_f2bab29b,39875.98,OTHER,OTHER,0,2026-08-18T02:24:09.747999
ord_bd778268,32687.22,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-23T02:24:09.747999
ord_b4cd424c,1804.0,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-24T02:24:09.747999
ord_8b5111a9,43951.82,OTHER,OTHER,1,2026-08-18T02:24:09.747999
ord_7ba21b20,19269.75,RISK_BLOCK,RISK_BLOCK,0,2026-08-03T02:24:09.747999
ord_3bd8dd3c,21210.02,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-12T02:24:09.747999
ord_67fa5c34,749.67,OTHER,OTHER,0,2026-07-25T02:24:09.747999
ord_86acd5c7,44984.15,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-11T02:24:09.747999
ord_00bd80cc,23858.13,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-20T02:24:09.747999
ord_e831c7b8,5129.25,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-16T02:24:09.747999
ord_f0f8a702,24918.9,OTHER,OTHER,1,2026-07-31T02:24:09.747999
ord_7415c6a3,4036.09,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-20T02:24:09.747999
ord_acbdb69a,18328.85,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-17T02:24:09.747999
ord_05eb32ed,26388.94,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-07-29T02:24:09.747999
ord_6cc53d14,42090.54,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-27T02:24:09.747999
ord_eee14065,13267.03,RISK_BLOCK,RISK_BLOCK,0,2026-08-21T02:24:09.747999
ord_4274e092,24686.11,RISK_BLOCK,RISK_BLOCK,0,2026-07-28T02:24:09.747999
ord_f661bc69,20732.17,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-11T02:24:09.747999
ord_ddf463a6,29510.24,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-16T02:24:09.747999
ord_3d0fbd24,3721.65,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-22T02:24:09.747999
ord_a21d90cd,15742.75,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-05T02:24:09.747999
ord_f7dab7dd,14031.66,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-22T02:24:09.747999
ord_a2b68281,4931.4,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-07T02:24:09.747999
ord_d42c5ca6,20484.4,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-30T02:24:09.747999
ord_7d88beb0,31500.26,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-19T02:24:09.747999
ord_4066b419,40280.15,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-11T02:24:09.747999
ord_c087248f,18761.69,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-23T02:24:09.747999
ord_b2d74495,43365.56,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-21T02:24:09.747999
ord_bb17720b,16394.84,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-07T02:24:09.747999
ord_6980efab,48884.89,EXPIRED_CARD,EXPIRED_CARD,1,2026-08-03T02:24:09.747999
ord_34317d97,20075.54,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-10T02:24:09.747999
ord_444d6974,21903.34,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-14T02:24:09.747999
ord_bbba9746,39511.44,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-25T02:24:09.747999
ord_3d05ed5a,25936.61,RISK_BLOCK,RISK_BLOCK,1,2026-07-30T02:24:09.747999
ord_c563e240,32230.98,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-16T02:24:09.747999
ord_7f50f225,17421.79,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-05T02:24:09.747999
ord_391bda45,31926.38,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.747999
ord_4c7230d3,2901.41,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-01T02:24:09.747999
ord_57bbd99a,16663.22,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-11T02:24:09.747999
ord_59bf9d82,9937.38,OTHER,OTHER,0,2026-08-10T02:24:09.747999
ord_c5eba5f1,33747.49,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-28T02:24:09.747999
ord_27aeee12,19511.25,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-16T02:24:09.747999
ord_b78fc44d,7202.05,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-13T02:24:09.747999
ord_c0afc9b5,1214.36,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.747999
ord_4d917581,16828.77,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-18T02:24:09.747999
ord_f800e463,39758.01,OTHER,OTHER,0,2026-08-17T02:24:09.747999
ord_40fe6485,16391.95,EXPIRED_CARD,EXPIRED_CARD,1,2026-08-12T02:24:09.747999
ord_8d137a57,20650.71,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-20T02:24:09.747999
ord_7f16d2ef,33182.26,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-03T02:24:09.747999
ord_f3f95179,2219.69,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-26T02:24:09.747999
ord_d2bb5c6c,31577.88,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-01T02:24:09.747999
ord_94df66e4,7648.43,RISK_BLOCK,RISK_BLOCK,0,2026-07-28T02:24:09.747999
ord_9a509cae,3347.08,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-14T02:24:09.747999
ord_b12d61a3,7767.45,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-04T02:24:09.747999
ord_50ab68db,24494.6,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-23T02:24:09.747999
ord_e6da37f8,9997.85,OTHER,OTHER,1,2026-08-16T02:24:09.747999
ord_bf2c7f94,48008.69,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-08T02:24:09.747999
ord_ab426877,24098.42,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-06T02:24:09.747999
ord_bf08c930,27195.61,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-05T02:24:09.747999
ord_96fd7eef,49504.26,OTHER,OTHER,0,2026-08-07T02:24:09.747999
ord_fd56509c,17052.42,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-22T02:24:09.747999
ord_403c893b,26646.44,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-07T02:24:09.747999
ord_c1138209,49154.73,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-12T02:24:09.747999
ord_30cafac2,48194.02,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-20T02:24:09.747999
ord_f615281a,12704.84,OTHER,OTHER,1,2026-08-13T02:24:09.747999
ord_1d1986a2,45929.05,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-22T02:24:09.747999
ord_74d1fa7a,30843.71,OTHER,OTHER,0,2026-08-11T02:24:09.747999
ord_17fd13c3,23841.77,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-28T02:24:09.747999
ord_a0c219b9,1724.35,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-21T02:24:09.747999
ord_a3cccf28,48743.6,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-02T02:24:09.747999
ord_b4ced53f,7566.16,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-09T02:24:09.747999
ord_1fe9b66f,8496.3,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-13T02:24:09.747999
ord_87a8bb5e,41901.86,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-21T02:24:09.747999
ord_e0cf4196,7359.49,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-08T02:24:09.747999
ord_697fb1f8,1819.19,OTHER,OTHER,1,2026-08-02T02:24:09.747999
ord_1587923d,29657.53,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-04T02:24:09.747999
ord_574b5077,28160.48,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-26T02:24:09.747999
ord_3ca89fef,25166.69,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-04T02:24:09.747999
ord_cab3a80f,17699.17,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-04T02:24:09.747999
ord_7e167e42,40365.17,RISK_BLOCK,RISK_BLOCK,0,2026-08-09T02:24:09.747999
ord_b61a368e,30109.45,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-06T02:24:09.747999
ord_be12c705,6309.13,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-10T02:24:09.747999
ord_d51009ec,28014.81,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-02T02:24:09.747999
ord_7c7501ae,43847.98,OTHER,OTHER,1,2026-08-07T02:24:09.747999
ord_66011e45,19730.71,OTHER,OTHER,0,2026-07-27T02:24:09.747999
ord_fddfa68b,48593.32,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-28T02:24:09.747999
ord_a53b6996,3954.41,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-23T02:24:09.747999
ord_5dc5d843,23140.76,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-11T02:24:09.747999
ord_bf59c1f4,32385.47,OTHER,OTHER,0,2026-08-12T02:24:09.747999
ord_254372be,26896.03,OTHER,OTHER,0,2026-08-07T02:24:09.747999
ord_5c3ad93c,15850.32,OTHER,OTHER,0,2026-08-05T02:24:09.747999
ord_bdf1f85b,1542.67,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-08T02:24:09.747999
ord_99d069af,36452.64,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.747999
ord_fe4d7601,4103.87,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-04T02:24:09.747999
ord_8e99dcfc,30395.72,OTHER,OTHER,1,2026-08-09T02:24:09.747999
ord_46374c72,37751.9,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-08T02:24:09.747999
ord_ba05a2b8,25068.27,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-27T02:24:09.747999
ord_a4a4d8e2,7582.4,RISK_BLOCK,RISK_BLOCK,0,2026-08-02T02:24:09.747999
ord_ff3238b3,48438.1,OTHER,OTHER,0,2026-08-11T02:24:09.747999
ord_f87a9c89,40566.41,RISK_BLOCK,RISK_BLOCK,0,2026-07-30T02:24:09.747999
ord_fe09743b,44005.65,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-09T02:24:09.747999
ord_6c04bba4,10340.67,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-31T02:24:09.747999
ord_a87ca219,45457.04,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-02T02:24:09.747999
ord_9d87b742,8130.46,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-02T02:24:09.747999
ord_95b7aa61,9996.17,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-05T02:24:09.747999
ord_0cb32d7b,17740.0,RISK_BLOCK,RISK_BLOCK,1,2026-08-07T02:24:09.747999
ord_3ebe95e9,48605.03,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-23T02:24:09.747999
ord_cb46c968,45962.03,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-23T02:24:09.747999
ord_55fd01e7,32931.15,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-16T02:24:09.747999
ord_877b93d4,22851.51,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-14T02:24:09.747999
ord_79112953,17040.55,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-01T02:24:09.747999
ord_101393c7,41280.14,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-28T02:24:09.747999
ord_1ec3c641,31841.55,RISK_BLOCK,RISK_BLOCK,0,2026-07-24T02:24:09.747999
ord_45e42640,40924.92,OTHER,OTHER,0,2026-08-12T02:24:09.747999
ord_21946ecd,40374.73,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-04T02:24:09.747999
ord_5f27c701,12152.57,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-22T02:24:09.747999
ord_90c40d15,48904.2,RISK_BLOCK,RISK_BLOCK,0,2026-07-25T02:24:09.747999
ord_59c4c780,3986.53,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-07-31T02:24:09.747999
ord_dd28d13a,26890.98,OTHER,OTHER,1,2026-08-21T02:24:09.747999
ord_92d6bd8e,36041.9,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-13T02:24:09.747999
ord_a011b4eb,39850.08,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-27T02:24:09.747999
ord_87bf7195,20037.11,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-27T02:24:09.747999
ord_822d96f6,11663.61,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-17T02:24:09.747999
ord_d17321a2,48741.26,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-30T02:24:09.747999
ord_e0b9667d,32200.22,OTHER,OTHER,1,2026-07-25T02:24:09.747999
ord_0ee9c6cc,17911.13,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-21T02:24:09.747999
ord_e0ba358b,19732.33,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-19T02:24:09.747999
ord_8c90226e,43699.33,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-03T02:24:09.747999
ord_251743cb,11917.31,OTHER,OTHER,0,2026-08-22T02:24:09.747999
ord_1251a6d0,10596.56,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-24T02:24:09.747999
ord_be3ad9c9,23969.24,RISK_BLOCK,RISK_BLOCK,1,2026-08-10T02:24:09.747999
ord_72292a23,28811.8,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-23T02:24:09.747999
ord_0c6c2c5e,22168.31,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-10T02:24:09.747999
ord_19a6c896,31019.68,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-24T02:24:09.747999
ord_fbf1f130,972.76,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-14T02:24:09.747999
ord_855bd9be,1897.92,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-17T02:24:09.747999
ord_0ce514fb,27081.65,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-16T02:24:09.747999
ord_9050bb1e,4216.29,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-10T02:24:09.747999
ord_fdb51220,19672.39,RISK_BLOCK,RISK_BLOCK,1,2026-07-29T02:24:09.747999
ord_86c51015,11169.27,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-27T02:24:09.747999
ord_1b782044,42500.94,RISK_BLOCK,RISK_BLOCK,0,2026-08-11T02:24:09.747999
ord_c289a9f0,5154.75,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-04T02:24:09.747999
ord_5a314acb,27469.13,OTHER,OTHER,0,2026-08-22T02:24:09.747999
ord_a4d2014d,32987.87,EXPIRED_CARD,EXPIRED_CARD,1,2026-08-22T02:24:09.747999
ord_38954e2e,38080.33,RISK_BLOCK,RISK_BLOCK,0,2026-08-22T02:24:09.747999
ord_1ef36254,35005.78,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-21T02:24:09.747999
ord_d2e17925,10714.89,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-16T02:24:09.747999
ord_04aa4a24,41648.25,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-30T02:24:09.747999
ord_97806d44,14411.37,OTHER,OTHER,0,2026-08-14T02:24:09.747999
ord_5c1172a3,7103.1,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-28T02:24:09.747999
ord_56f40211,26875.59,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-20T02:24:09.747999
ord_ba141735,32939.33,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-07T02:24:09.747999
ord_93015d3f,3677.52,EXPIRED_CARD,EXPIRED_CARD,1,2026-08-09T02:24:09.747999
ord_0ca722a5,9295.47,OTHER,OTHER,0,2026-08-15T02:24:09.747999
ord_16e9f6f4,1402.64,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-07-28T02:24:09.747999
ord_290ea1a8,15755.36,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-07-30T02:24:09.747999
ord_00caffc7,32052.72,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-03T02:24:09.747999
ord_ebe9c3ab,6492.76,RISK_BLOCK,RISK_BLOCK,0,2026-07-31T02:24:09.747999
ord_880980d1,25810.78,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-04T02:24:09.747999
ord_525b7a05,35023.72,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-07-31T02:24:09.747999
